Date,Value_exc_vat,Price,Consumption
2023-09-29 12:30:00+00:00,11.09,11.6445,0.548
2023-09-29 12:00:00+00:00,11.05,11.6025,0.733
2023-09-29 11:30:00+00:00,11.93,12.5265,0.475
2023-09-29 11:00:00+00:00,13.8,14.49,0.216
2023-09-29 10:30:00+00:00,13.44,14.112,0.184
2023-09-29 10:00:00+00:00,13.44,14.112,0.185
2023-09-29 09:30:00+00:00,14.7,15.435,0.174
2023-09-29 09:00:00+00:00,13.44,14.112,0.146
2023-09-29 08:30:00+00:00,19.32,20.286,0.195
2023-09-29 08:00:00+00:00,21.25,22.3125,0.269
2023-09-29 07:30:00+00:00,21.34,22.407,0.181
2023-09-29 07:00:00+00:00,26.21,27.5205,0.349
2023-09-29 06:30:00+00:00,19.72,20.706,0.299
2023-09-29 06:00:00+00:00,22.3,23.415,0.147
2023-09-29 05:30:00+00:00,15.77,16.5585,0.245
2023-09-29 05:00:00+00:00,13,13.65,0.142
2023-09-29 04:30:00+00:00,11.07,11.6235,0.142
2023-09-29 04:00:00+00:00,6.38,6.699,0.162
2023-09-29 03:30:00+00:00,8.04,8.442,0.139
2023-09-29 03:00:00+00:00,5.44,5.712,0.134
2023-09-29 02:30:00+00:00,6.93,7.2765,0.132
2023-09-29 02:00:00+00:00,8.04,8.442,0.149
2023-09-29 01:30:00+00:00,10.92,11.466,0.202
2023-09-29 01:00:00+00:00,10.02,10.521,0.199
2023-09-29 00:30:00+00:00,10.29,10.8045,0.277
2023-09-29 00:00:00+00:00,14.07,14.7735,0.124
2023-09-28 23:30:00+00:00,15.98,16.779,0.134
2023-09-28 23:00:00+00:00,18.1,19.005,0.203
2023-09-28 22:30:00+00:00,18.04,18.942,0.189
2023-09-28 22:00:00+00:00,18.06,18.963,0.148
2023-09-28 21:30:00+00:00,20.58,21.609,0.123
2023-09-28 21:00:00+00:00,17.58,18.459,0.125
2023-09-28 20:30:00+00:00,19.05,20.0025,0.125
2023-09-28 20:00:00+00:00,18.9,19.845,0.125
2023-09-28 19:30:00+00:00,23.1,24.255,0.125
2023-09-28 19:00:00+00:00,25.2,26.46,0.126
2023-09-28 18:30:00+00:00,26.04,27.342,0.141
2023-09-28 18:00:00+00:00,37.54,39.417,0.143
2023-09-28 17:30:00+00:00,36.51,38.3355,0.151
2023-09-28 17:00:00+00:00,34.53,36.2565,0.129
2023-09-28 16:30:00+00:00,34.55,36.2775,0.096
2023-09-28 16:00:00+00:00,30.58,32.109,0.159
2023-09-28 15:30:00+00:00,30.27,31.7835,0.166
2023-09-28 15:00:00+00:00,17.64,18.522,0.162
2023-09-28 14:30:00+00:00,17.47,18.3435,0.135
2023-09-28 14:00:00+00:00,16.76,17.598,0.161
2023-09-28 13:30:00+00:00,17.66,18.543,0.204
2023-09-28 13:00:00+00:00,16.51,17.3355,0.792
2023-09-28 12:30:00+00:00,18.27,19.1835,0.324
2023-09-28 12:00:00+00:00,16.42,17.241,0.282
2023-09-28 11:30:00+00:00,16.51,17.3355,0.242
2023-09-28 11:00:00+00:00,16.8,17.64,0.224
2023-09-28 10:30:00+00:00,16.8,17.64,0.318
2023-09-28 10:00:00+00:00,17.74,18.627,0.239
2023-09-28 09:30:00+00:00,18.12,19.026,0.569
2023-09-28 09:00:00+00:00,19.17,20.1285,0.276
2023-09-28 08:30:00+00:00,20.06,21.063,0.596
2023-09-28 08:00:00+00:00,20.79,21.8295,0.222
2023-09-28 07:30:00+00:00,19.95,20.9475,0.243
2023-09-28 07:00:00+00:00,25.54,26.817,0.724
2023-09-28 06:30:00+00:00,22.22,23.331,0.705
2023-09-28 06:00:00+00:00,21,22.05,0.404
2023-09-28 05:30:00+00:00,15.54,16.317,0.367
2023-09-28 05:00:00+00:00,0.17,0.1785,0.345
2023-09-28 04:30:00+00:00,-6.93,-7.2765,0.344
2023-09-28 04:00:00+00:00,-2.1,-2.205,0.346
2023-09-28 03:30:00+00:00,-0.01,-0.0105,0.347
2023-09-28 03:00:00+00:00,-0.63,-0.6615,0.344
2023-09-28 02:30:00+00:00,0.5,0.525,0.348
2023-09-28 02:00:00+00:00,-0.9,-0.945,0.352
2023-09-28 01:30:00+00:00,0.63,0.6615,0.409
2023-09-28 01:00:00+00:00,0.21,0.2205,0.576
2023-09-28 00:30:00+00:00,-0.21,-0.2205,0.58
2023-09-28 00:00:00+00:00,-2.1,-2.205,0.381
2023-09-27 23:30:00+00:00,-1.47,-1.5435,0.684
2023-09-27 23:00:00+00:00,-4.37,-4.5885,0.56
2023-09-27 22:30:00+00:00,4.3,4.515,0.445
2023-09-27 22:00:00+00:00,6.72,7.056,0.416
2023-09-27 21:30:00+00:00,12.96,13.608,0.286
2023-09-27 21:00:00+00:00,13.23,13.8915,0.377
2023-09-27 20:30:00+00:00,17.56,18.438,0.535
2023-09-27 20:00:00+00:00,18.06,18.963,0.961
2023-09-27 19:30:00+00:00,18.25,19.1625,0.93
2023-09-27 19:00:00+00:00,20.24,21.252,0.919
2023-09-27 18:30:00+00:00,20.37,21.3885,0.631
2023-09-27 18:00:00+00:00,33.1,34.755,0.663
2023-09-27 17:30:00+00:00,33.63,35.3115,0.675
2023-09-27 17:00:00+00:00,33.32,34.986,0.696
2023-09-27 16:30:00+00:00,34.68,36.414,0.707
2023-09-27 16:00:00+00:00,30.69,32.2245,0.756
2023-09-27 15:30:00+00:00,29.51,30.9855,0.655
2023-09-27 15:00:00+00:00,15.9,16.695,0.665
2023-09-27 14:30:00+00:00,16.02,16.821,0.221
2023-09-27 14:00:00+00:00,14.28,14.994,0.222
2023-09-27 13:30:00+00:00,17.22,18.081,0.214
2023-09-27 13:00:00+00:00,14.84,15.582,0.148
2023-09-27 12:30:00+00:00,17.51,18.3855,0.137
2023-09-27 12:00:00+00:00,17.51,18.3855,0.309
2023-09-27 11:30:00+00:00,19.11,20.0655,0.107
2023-09-27 11:00:00+00:00,21.42,22.491,0.102
2023-09-27 10:30:00+00:00,17.85,18.7425,0.331
2023-09-27 10:00:00+00:00,17.91,18.8055,0.258
2023-09-27 09:30:00+00:00,18.48,19.404,0.247
2023-09-27 09:00:00+00:00,17.51,18.3855,0.38
2023-09-27 08:30:00+00:00,20.16,21.168,0.344
2023-09-27 08:00:00+00:00,24.23,25.4415,0.367
2023-09-27 07:30:00+00:00,24.34,25.557,0.538
2023-09-27 07:00:00+00:00,28.41,29.8305,0.257
2023-09-27 06:30:00+00:00,25.2,26.46,0.397
2023-09-27 06:00:00+00:00,28.56,29.988,0.321
2023-09-27 05:30:00+00:00,22.68,23.814,0.323
2023-09-27 05:00:00+00:00,21,22.05,0.297
2023-09-27 04:30:00+00:00,21.42,22.491,0.293
2023-09-27 04:00:00+00:00,19.11,20.0655,0.3
2023-09-27 03:30:00+00:00,19.95,20.9475,0.303
2023-09-27 03:00:00+00:00,17.85,18.7425,0.303
2023-09-27 02:30:00+00:00,17.74,18.627,0.302
2023-09-27 02:00:00+00:00,18.06,18.963,0.301
2023-09-27 01:30:00+00:00,18.12,19.026,0.306
2023-09-27 01:00:00+00:00,18.42,19.341,0.307
2023-09-27 00:30:00+00:00,17.51,18.3855,0.293
2023-09-27 00:00:00+00:00,17.43,18.3015,0.301
2023-09-26 23:30:00+00:00,16.77,17.6085,0.345
2023-09-26 23:00:00+00:00,16.8,17.64,0.373
2023-09-26 22:30:00+00:00,17.64,18.522,0.357
2023-09-26 22:00:00+00:00,17.74,18.627,0.353
2023-09-26 21:30:00+00:00,19.66,20.643,0.558
2023-09-26 21:00:00+00:00,19.13,20.0865,0.827
2023-09-26 20:30:00+00:00,20.64,21.672,1.008
2023-09-26 20:00:00+00:00,21.5,22.575,0.832
2023-09-26 19:30:00+00:00,24.42,25.641,0.814
2023-09-26 19:00:00+00:00,27.53,28.9065,0.666
2023-09-26 18:30:00+00:00,27.8,29.19,0.497
2023-09-26 18:00:00+00:00,39.15,41.1075,0.45
2023-09-26 17:30:00+00:00,38.67,40.6035,0.624
2023-09-26 17:00:00+00:00,35.42,37.191,0.335
2023-09-26 16:30:00+00:00,33.52,35.196,0.287
2023-09-26 16:00:00+00:00,32.62,34.251,0.736
2023-09-26 15:30:00+00:00,30.9,32.445,0.237
2023-09-26 15:00:00+00:00,17.81,18.7005,0.197
2023-09-26 14:30:00+00:00,17.54,18.417,0.084
2023-09-26 14:00:00+00:00,15.75,16.5375,0.089
2023-09-26 13:30:00+00:00,16.99,17.8395,0.097
2023-09-26 13:00:00+00:00,14.7,15.435,0.16
2023-09-26 12:30:00+00:00,14.7,15.435,0.121
2023-09-26 12:00:00+00:00,15.75,16.5375,0.159
2023-09-26 11:30:00+00:00,16.17,16.9785,0.148
2023-09-26 11:00:00+00:00,17.01,17.8605,0.239
2023-09-26 10:30:00+00:00,17.09,17.9445,0.409
2023-09-26 10:00:00+00:00,17.85,18.7425,0.16
2023-09-26 09:30:00+00:00,18.71,19.6455,0.086
2023-09-26 09:00:00+00:00,19.13,20.0865,0.086
2023-09-26 08:30:00+00:00,21.9,22.995,0.088
2023-09-26 08:00:00+00:00,23.86,25.053,0.073
2023-09-26 07:30:00+00:00,24.15,25.3575,0.071
2023-09-26 07:00:00+00:00,28.35,29.7675,0.174
2023-09-26 06:30:00+00:00,25.2,26.46,0.49
2023-09-26 06:00:00+00:00,25.87,27.1635,0.105
2023-09-26 05:30:00+00:00,23.1,24.255,0.101
2023-09-26 05:00:00+00:00,18.71,19.6455,0.076
2023-09-26 04:30:00+00:00,17.35,18.2175,0.101
2023-09-26 04:00:00+00:00,13.02,13.671,0.116
2023-09-26 03:30:00+00:00,14.36,15.078,0.112
2023-09-26 03:00:00+00:00,11.66,12.243,0.083
2023-09-26 02:30:00+00:00,14.7,15.435,0.09
2023-09-26 02:00:00+00:00,14.36,15.078,0.09
2023-09-26 01:30:00+00:00,16.46,17.283,0.259
2023-09-26 01:00:00+00:00,16.9,17.745,0.299
2023-09-26 00:30:00+00:00,16.8,17.64,0.318
2023-09-26 00:00:00+00:00,18.56,19.488,0.357
2023-09-25 23:30:00+00:00,18.71,19.6455,0.336
2023-09-25 23:00:00+00:00,18.71,19.6455,0.349
2023-09-25 22:30:00+00:00,20.39,21.4095,0.458
2023-09-25 22:00:00+00:00,16.97,17.8185,0.509
2023-09-25 21:30:00+00:00,18.67,19.6035,0.324
2023-09-25 21:00:00+00:00,18.04,18.942,0.41
2023-09-25 20:30:00+00:00,21,22.05,0.899
2023-09-25 20:00:00+00:00,21.17,22.2285,0.97
2023-09-25 19:30:00+00:00,23.86,25.053,0.48
2023-09-25 19:00:00+00:00,26.33,27.6465,0.353
2023-09-25 18:30:00+00:00,27.57,28.9485,0.365
2023-09-25 18:00:00+00:00,38.88,40.824,0.36
2023-09-25 17:30:00+00:00,37.91,39.8055,0.343
2023-09-25 17:00:00+00:00,37.83,39.7215,0.317
2023-09-25 16:30:00+00:00,36.3,38.115,0.3
2023-09-25 16:00:00+00:00,34.89,36.6345,0.285
2023-09-25 15:30:00+00:00,32.41,34.0305,0.269
2023-09-25 15:00:00+00:00,16.38,17.199,0.315
2023-09-25 14:30:00+00:00,18.48,19.404,0.284
2023-09-25 14:00:00+00:00,15.81,16.6005,0.33
2023-09-25 13:30:00+00:00,16.15,16.9575,0.557
2023-09-25 13:00:00+00:00,13.71,14.3955,0.449
2023-09-25 12:30:00+00:00,14.07,14.7735,0.413
2023-09-25 12:00:00+00:00,15.2,15.96,0.442
2023-09-25 11:30:00+00:00,14.43,15.1515,0.448
2023-09-25 11:00:00+00:00,15.19,15.9495,0.397
2023-09-25 10:30:00+00:00,14.78,15.519,0.419
2023-09-25 10:00:00+00:00,15.75,16.5375,0.444
2023-09-25 09:30:00+00:00,16.38,17.199,0.391
2023-09-25 09:00:00+00:00,18.67,19.6035,0.374
2023-09-25 08:30:00+00:00,18.67,19.6035,0.366
2023-09-25 08:00:00+00:00,24.38,25.599,0.424
2023-09-25 07:30:00+00:00,23.92,25.116,0.438
2023-09-25 07:00:00+00:00,28.35,29.7675,0.607
2023-09-25 06:30:00+00:00,24.15,25.3575,0.548
2023-09-25 06:00:00+00:00,24.78,26.019,0.251
2023-09-25 05:30:00+00:00,17.79,18.6795,0.084
2023-09-25 05:00:00+00:00,4.18,4.389,0.08
2023-09-25 04:30:00+00:00,0,0,0.083
2023-09-25 04:00:00+00:00,-0.02,-0.021,0.21
2023-09-25 03:30:00+00:00,-0.46,-0.483,0.279
2023-09-25 03:00:00+00:00,-1.01,-1.0605,0.277
2023-09-25 02:30:00+00:00,-0.32,-0.336,0.279
2023-09-25 02:00:00+00:00,-2.18,-2.289,0.288
2023-09-25 01:30:00+00:00,-1.11,-1.1655,0.282
2023-09-25 01:00:00+00:00,-1.01,-1.0605,0.286
2023-09-25 00:30:00+00:00,-1.55,-1.6275,0.287
2023-09-25 00:00:00+00:00,-1.68,-1.764,0.281
2023-09-24 23:30:00+00:00,-2.1,-2.205,0.288
2023-09-24 23:00:00+00:00,-0.02,-0.021,0.294
2023-09-24 22:30:00+00:00,2.9,3.045,0.453
2023-09-24 22:00:00+00:00,7.97,8.3685,1.01
2023-09-24 21:30:00+00:00,14.49,15.2145,0.997
2023-09-24 21:00:00+00:00,8.72,9.156,0.923
2023-09-24 20:30:00+00:00,17.85,18.7425,1.101
2023-09-24 20:00:00+00:00,14.7,15.435,1.046
2023-09-24 19:30:00+00:00,21.65,22.7325,0.86
2023-09-24 19:00:00+00:00,20.58,21.609,0.851
2023-09-24 18:30:00+00:00,22.83,23.9715,0.757
2023-09-24 18:00:00+00:00,34.43,36.1515,0.933
2023-09-24 17:30:00+00:00,34.45,36.1725,0.864
2023-09-24 17:00:00+00:00,31.13,32.6865,1.15
2023-09-24 16:30:00+00:00,29.68,31.164,0.68
2023-09-24 16:00:00+00:00,24.6,25.83,0.87
2023-09-24 15:30:00+00:00,18.72,19.656,0.437
2023-09-24 15:00:00+00:00,3.15,3.3075,0.764
2023-09-24 14:30:00+00:00,0,0,0.841
2023-09-24 14:00:00+00:00,-0.23,-0.2415,0.35
2023-09-24 13:30:00+00:00,1.32,1.386,0.216
2023-09-24 13:00:00+00:00,0,0,0.162
2023-09-24 12:30:00+00:00,2.73,2.8665,0.15
2023-09-24 12:00:00+00:00,0.44,0.462,0.136
2023-09-24 11:30:00+00:00,2.96,3.108,0.154
2023-09-24 11:00:00+00:00,2.52,2.646,0.136
2023-09-24 10:30:00+00:00,5,5.25,0.096
2023-09-24 10:00:00+00:00,6.68,7.014,0.161
2023-09-24 09:30:00+00:00,7.16,7.518,0.148
2023-09-24 09:00:00+00:00,10.71,11.2455,0.332
2023-09-24 08:30:00+00:00,7.31,7.6755,0.127
2023-09-24 08:00:00+00:00,11.86,12.453,0.104
2023-09-24 07:30:00+00:00,10.69,11.2245,0.098
2023-09-24 07:00:00+00:00,11.55,12.1275,0.1
2023-09-24 06:30:00+00:00,9.58,10.059,0.087
2023-09-24 06:00:00+00:00,11.09,11.6445,0.066
2023-09-24 05:30:00+00:00,7.85,8.2425,0.071
2023-09-24 05:00:00+00:00,8.74,9.177,0.084
2023-09-24 04:30:00+00:00,6.74,7.077,0.085
2023-09-24 04:00:00+00:00,7.01,7.3605,0.077
2023-09-24 03:30:00+00:00,7.39,7.7595,0.087
2023-09-24 03:00:00+00:00,8.08,8.484,0.085
2023-09-24 02:30:00+00:00,8.4,8.82,0.084
2023-09-24 02:00:00+00:00,6.93,7.2765,0.077
2023-09-24 01:30:00+00:00,10.48,11.004,0.097
2023-09-24 01:00:00+00:00,12.62,13.251,0.127
2023-09-24 00:30:00+00:00,13.67,14.3535,0.132
2023-09-24 00:00:00+00:00,15.58,16.359,0.127
2023-09-23 23:30:00+00:00,17.41,18.2805,0.186
2023-09-23 23:00:00+00:00,18.82,19.761,0.229
2023-09-23 22:30:00+00:00,18.6,19.53,0.222
2023-09-23 22:00:00+00:00,17.85,18.7425,0.258
2023-09-23 21:30:00+00:00,18.06,18.963,0.278
2023-09-23 21:00:00+00:00,18.27,19.1835,0.685
2023-09-23 20:30:00+00:00,20.9,21.945,1.237
2023-09-23 20:00:00+00:00,18.48,19.404,0.768
2023-09-23 19:30:00+00:00,21.63,22.7115,0.602
2023-09-23 19:00:00+00:00,23.1,24.255,0.601
2023-09-23 18:30:00+00:00,27.09,28.4445,0.734
2023-09-23 18:00:00+00:00,38.21,40.1205,0.658
2023-09-23 17:30:00+00:00,39.3,41.265,0.737
2023-09-23 17:00:00+00:00,37.2,39.06,0.721
2023-09-23 16:30:00+00:00,36.51,38.3355,0.604
2023-09-23 16:00:00+00:00,30.06,31.563,0.56
2023-09-23 15:30:00+00:00,29.07,30.5235,0.273
2023-09-23 15:00:00+00:00,16.7,17.535,0.124
2023-09-23 14:30:00+00:00,16.3,17.115,0.126
2023-09-23 14:00:00+00:00,16.3,17.115,0.128
2023-09-23 13:30:00+00:00,16.36,17.178,0.127
2023-09-23 13:00:00+00:00,16.3,17.115,0.125
2023-09-23 12:30:00+00:00,16.3,17.115,0.123
2023-09-23 12:00:00+00:00,18.29,19.2045,0.121
2023-09-23 11:30:00+00:00,19.51,20.4855,0.128
2023-09-23 11:00:00+00:00,19.32,20.286,0.281
2023-09-23 10:30:00+00:00,18.52,19.446,0.158
2023-09-23 10:00:00+00:00,18.77,19.7085,0.167
2023-09-23 09:30:00+00:00,19.53,20.5065,0.188
2023-09-23 09:00:00+00:00,21.17,22.2285,0.182
2023-09-23 08:30:00+00:00,21.17,22.2285,0.11
2023-09-23 08:00:00+00:00,23.16,24.318,0.098
2023-09-23 07:30:00+00:00,19.66,20.643,0.095
2023-09-23 07:00:00+00:00,24.53,25.7565,0.115
2023-09-23 06:30:00+00:00,18.35,19.2675,0.087
2023-09-23 06:00:00+00:00,22.26,23.373,0.077
2023-09-23 05:30:00+00:00,19.95,20.9475,0.081
2023-09-23 05:00:00+00:00,19.74,20.727,0.078
2023-09-23 04:30:00+00:00,17.64,18.522,0.103
2023-09-23 04:00:00+00:00,18.06,18.963,0.108
2023-09-23 03:30:00+00:00,17.89,18.7845,0.101
2023-09-23 03:00:00+00:00,16.48,17.304,0.091
2023-09-23 02:30:00+00:00,17.43,18.3015,0.078
2023-09-23 02:00:00+00:00,16.82,17.661,0.168
2023-09-23 01:30:00+00:00,17.72,18.606,0.17
2023-09-23 01:00:00+00:00,19.32,20.286,0.383
2023-09-23 00:30:00+00:00,18.48,19.404,0.634
2023-09-23 00:00:00+00:00,19.53,20.5065,0.604
2023-09-22 23:30:00+00:00,21,22.05,0.609
2023-09-22 23:00:00+00:00,22.01,23.1105,0.596
2023-09-22 22:30:00+00:00,23.02,24.171,0.594
2023-09-22 22:00:00+00:00,16.8,17.64,0.606
2023-09-22 21:30:00+00:00,19.87,20.8635,0.669
2023-09-22 21:00:00+00:00,17.68,18.564,0.68
2023-09-22 20:30:00+00:00,21.71,22.7955,0.743
2023-09-22 20:00:00+00:00,18.48,19.404,0.663
2023-09-22 19:30:00+00:00,22.05,23.1525,0.632
2023-09-22 19:00:00+00:00,24.86,26.103,0.638
2023-09-22 18:30:00+00:00,23.18,24.339,0.653
2023-09-22 18:00:00+00:00,34.66,36.393,0.699
2023-09-22 17:30:00+00:00,33.42,35.091,0.661
2023-09-22 17:00:00+00:00,31.09,32.6445,0.689
2023-09-22 16:30:00+00:00,30.06,31.563,0.679
2023-09-22 16:00:00+00:00,30.9,32.445,0.657
2023-09-22 15:30:00+00:00,27.75,29.1375,0.612
2023-09-22 15:00:00+00:00,15.54,16.317,0.583
2023-09-22 14:30:00+00:00,14.7,15.435,0.706
2023-09-22 14:00:00+00:00,13.94,14.637,1.263
2023-09-22 13:30:00+00:00,14.74,15.477,0.453
2023-09-22 13:00:00+00:00,15.22,15.981,0.143
2023-09-22 12:30:00+00:00,16.8,17.64,0.216
2023-09-22 12:00:00+00:00,16,16.8,0.247
2023-09-22 11:30:00+00:00,17.66,18.543,0.25
2023-09-22 11:00:00+00:00,17.04,17.892,0.502
2023-09-22 10:30:00+00:00,17.35,18.2175,0.956
2023-09-22 10:00:00+00:00,17.43,18.3015,0.959
2023-09-22 09:30:00+00:00,17.79,18.6795,0.611
2023-09-22 09:00:00+00:00,19.17,20.1285,0.62
2023-09-22 08:30:00+00:00,21.42,22.491,0.389
2023-09-22 08:00:00+00:00,24.51,25.7355,0.098
2023-09-22 07:30:00+00:00,24.32,25.536,0.123
2023-09-22 07:00:00+00:00,25.2,26.46,0.23
2023-09-22 06:30:00+00:00,22.18,23.289,0.253
2023-09-22 06:00:00+00:00,25.83,27.1215,0.109
2023-09-22 05:30:00+00:00,20.62,21.651,0.105
2023-09-22 05:00:00+00:00,17.6,18.48,0.096
2023-09-22 04:30:00+00:00,17.43,18.3015,0.105
2023-09-22 04:00:00+00:00,16,16.8,0.113
2023-09-22 03:30:00+00:00,15.92,16.716,0.103
2023-09-22 03:00:00+00:00,15.79,16.5795,0.104
2023-09-22 02:30:00+00:00,15.96,16.758,0.114
2023-09-22 02:00:00+00:00,16.17,16.9785,0.108
2023-09-22 01:30:00+00:00,17.77,18.6585,0.1
2023-09-22 01:00:00+00:00,17.72,18.606,0.103
2023-09-22 00:30:00+00:00,17.72,18.606,0.151
2023-09-22 00:00:00+00:00,17.22,18.081,0.101
2023-09-21 23:30:00+00:00,18.9,19.845,0.081
2023-09-21 23:00:00+00:00,21.65,22.7325,0.069
2023-09-21 22:30:00+00:00,20.58,21.609,0.312
2023-09-21 22:00:00+00:00,16.28,17.094,0.593
2023-09-21 21:30:00+00:00,19.32,20.286,0.637
2023-09-21 21:00:00+00:00,15.96,16.758,0.637
2023-09-21 20:30:00+00:00,22.26,23.373,0.753
2023-09-21 20:00:00+00:00,20.16,21.168,0.814
2023-09-21 19:30:00+00:00,24.36,25.578,0.696
2023-09-21 19:00:00+00:00,27.3,28.665,0.657
2023-09-21 18:30:00+00:00,25.72,27.006,0.646
2023-09-21 18:00:00+00:00,38.54,40.467,0.646
2023-09-21 17:30:00+00:00,37.54,39.417,0.642
2023-09-21 17:00:00+00:00,36.86,38.703,0.449
2023-09-21 16:30:00+00:00,34.05,35.7525,0.204
2023-09-21 16:00:00+00:00,31.11,32.6655,0.215
2023-09-21 15:30:00+00:00,30.46,31.983,0.156
2023-09-21 15:00:00+00:00,18.9,19.845,0.199
2023-09-21 14:30:00+00:00,16.8,17.64,0.209
2023-09-21 14:00:00+00:00,16.8,17.64,0.201
2023-09-21 13:30:00+00:00,17.58,18.459,0.217
2023-09-21 13:00:00+00:00,14.15,14.8575,0.223
2023-09-21 12:30:00+00:00,15.94,16.737,0.229
2023-09-21 12:00:00+00:00,15.94,16.737,0.221
2023-09-21 11:30:00+00:00,15.94,16.737,0.203
2023-09-21 11:00:00+00:00,15.94,16.737,0.188
2023-09-21 10:30:00+00:00,16.17,16.9785,0.16
2023-09-21 10:00:00+00:00,14.93,15.6765,0.217
2023-09-21 09:30:00+00:00,18.1,19.005,0.663
2023-09-21 09:00:00+00:00,17.56,18.438,0.433
2023-09-21 08:30:00+00:00,20.83,21.8715,0.11
2023-09-21 08:00:00+00:00,22.03,23.1315,0.083
2023-09-21 07:30:00+00:00,22.05,23.1525,0.203
2023-09-21 07:00:00+00:00,24.57,25.7985,0.301
2023-09-21 06:30:00+00:00,19.53,20.5065,0.118
2023-09-21 06:00:00+00:00,19.82,20.811,0.102
2023-09-21 05:30:00+00:00,18.63,19.5615,0.103
2023-09-21 05:00:00+00:00,17.22,18.081,0.103
2023-09-21 04:30:00+00:00,16.55,17.3775,0.098
2023-09-21 04:00:00+00:00,9.95,10.4475,0.096
2023-09-21 03:30:00+00:00,13.82,14.511,0.106
2023-09-21 03:00:00+00:00,12.41,13.0305,0.112
2023-09-21 02:30:00+00:00,11.4,11.97,0.133
2023-09-21 02:00:00+00:00,9.09,9.5445,0.135
2023-09-21 01:30:00+00:00,9.81,10.3005,0.097
2023-09-21 01:00:00+00:00,10.08,10.584,0.183
2023-09-21 00:30:00+00:00,9.89,10.3845,0.157
2023-09-21 00:00:00+00:00,9.87,10.3635,0.183
2023-09-20 23:30:00+00:00,9.41,9.8805,0.295
2023-09-20 23:00:00+00:00,12.03,12.6315,0.537
2023-09-20 22:30:00+00:00,15.58,16.359,0.188
2023-09-20 22:00:00+00:00,11.53,12.1065,0.22
2023-09-20 21:30:00+00:00,17.28,18.144,0.199
2023-09-20 21:00:00+00:00,16.13,16.9365,0.195
2023-09-20 20:30:00+00:00,17.66,18.543,0.327
2023-09-20 20:00:00+00:00,17.41,18.2805,0.305
2023-09-20 19:30:00+00:00,21,22.05,0.212
2023-09-20 19:00:00+00:00,22.68,23.814,0.167
2023-09-20 18:30:00+00:00,22.53,23.6565,0.169
2023-09-20 18:00:00+00:00,33.36,35.028,0.184
2023-09-20 17:30:00+00:00,33.32,34.986,0.221
2023-09-20 17:00:00+00:00,30.86,32.403,0.249
2023-09-20 16:30:00+00:00,30.54,32.067,0.339
2023-09-20 16:00:00+00:00,27.25,28.6125,0.235
2023-09-20 15:30:00+00:00,26.07,27.3735,0.29
2023-09-20 15:00:00+00:00,13.59,14.2695,0.358
2023-09-20 14:30:00+00:00,12.45,13.0725,0.566
2023-09-20 14:00:00+00:00,12.96,13.608,1.022
2023-09-20 13:30:00+00:00,13.88,14.574,0.735
2023-09-20 13:00:00+00:00,13.63,14.3115,0.771
2023-09-20 12:30:00+00:00,14.92,15.666,0.737
2023-09-20 12:00:00+00:00,14.28,14.994,0.562
2023-09-20 11:30:00+00:00,13.78,14.469,0.335
2023-09-20 11:00:00+00:00,12.6,13.23,0.351
2023-09-20 10:30:00+00:00,13.02,13.671,0.141
2023-09-20 10:00:00+00:00,13.02,13.671,0.154
2023-09-20 09:30:00+00:00,13.4,14.07,0.171
2023-09-20 09:00:00+00:00,14.28,14.994,0.125
2023-09-20 08:30:00+00:00,14.72,15.456,0.145
2023-09-20 08:00:00+00:00,15.46,16.233,0.167
2023-09-20 07:30:00+00:00,13.44,14.112,0.23
2023-09-20 07:00:00+00:00,19.11,20.0655,0.725
2023-09-20 06:30:00+00:00,12.92,13.566,0.904
2023-09-20 06:00:00+00:00,23.94,25.137,0.093
2023-09-20 05:30:00+00:00,13.63,14.3115,0.087
2023-09-20 05:00:00+00:00,2.52,2.646,0.096
2023-09-20 04:30:00+00:00,-1.6,-1.68,0.098
2023-09-20 04:00:00+00:00,0.36,0.378,0.093
2023-09-20 03:30:00+00:00,1.36,1.428,0.09
2023-09-20 03:00:00+00:00,0.52,0.546,0.095
2023-09-20 02:30:00+00:00,4.2,4.41,0.095
2023-09-20 02:00:00+00:00,0.52,0.546,0.1
2023-09-20 01:30:00+00:00,6.72,7.056,0.112
2023-09-20 01:00:00+00:00,1.95,2.0475,0.114
2023-09-20 00:30:00+00:00,5.67,5.9535,0.111
2023-09-20 00:00:00+00:00,0,0,0.112
2023-09-19 23:30:00+00:00,6.3,6.615,0.107
2023-09-19 23:00:00+00:00,0,0,0.12
2023-09-19 22:30:00+00:00,7.83,8.2215,0.134
2023-09-19 22:00:00+00:00,1.89,1.9845,0.172
2023-09-19 21:30:00+00:00,8.4,8.82,0.269
2023-09-19 21:00:00+00:00,8.4,8.82,0.263
2023-09-19 20:30:00+00:00,15.33,16.0965,0.186
2023-09-19 20:00:00+00:00,14.87,15.6135,0.337
2023-09-19 19:30:00+00:00,17.89,18.7845,0.528
2023-09-19 19:00:00+00:00,19.36,20.328,0.415
2023-09-19 18:30:00+00:00,19.36,20.328,0.155
2023-09-19 18:00:00+00:00,31.95,33.5475,0.167
2023-09-19 17:30:00+00:00,32.16,33.768,0.189
2023-09-19 17:00:00+00:00,31.76,33.348,0.127
2023-09-19 16:30:00+00:00,31.32,32.886,0.285
2023-09-19 16:00:00+00:00,28.4,29.82,0.408
2023-09-19 15:30:00+00:00,26.97,28.3185,0.279
